otu,OTU273,OTU1316,OTU4224,OTU5637,OTU5904,OTU3069,OTU4051,OTU6117,OTU7559,OTU8402,OTU9556,OTU2972,OTU3846,OTU4554,OTU6930,OTU7794,OTU8726,OTU3799,OTU4243,OTU2724,OTU3374,OTU5530,OTU8149,OTU8841,OTU2268,OTU6107,OTU6636,OTU6717,OTU7203,OTU7216,OTU7218,OTU7696,OTU2422,OTU8138,OTU10350,OTU2734,OTU5956,OTU7719,OTU9729,OTU3125,OTU2646,OTU2860,OTU4484,OTU4505,OTU4550,OTU4601,OTU4663,OTU5629,OTU5639,OTU5895,OTU6193,OTU6342,OTU6502,OTU6546,OTU6618,OTU6744,OTU7273,OTU7583,OTU7715,OTU7843,OTU8012,OTU8067,OTU8274,OTU8879,OTU8974,OTU6223,OTU6061,OTU8186,OTU3775,OTU3901,OTU3981,OTU4040,OTU3404,OTU8262,OTU8276,OTU5763,OTU7891,OTU9695,OTU10006,OTU569,OTU6497,OTU6628,OTU7331,OTU10174,OTU8310,OTU1122,OTU1134,OTU3557,OTU4442,OTU4472,OTU6159,OTU6168,OTU6630,OTU6641,OTU7825,OTU8236,OTU8642,OTU9107,OTU9297,OTU9642,OTU9656,OTU7093,OTU1878,OTU3952,OTU7554,OTU8096,OTU10295,OTU10114,OTU208,OTU218,OTU334,OTU1106,OTU1452,OTU3510,OTU4096,OTU4695,OTU4778,OTU4927,OTU5383,OTU6249,OTU6887,OTU7941,OTU8133,OTU8173,OTU8704,OTU9023,OTU9330,OTU9862,OTU10058,OTU10074,OTU10161,OTU10911,OTU7949,OTU4960,OTU2047,OTU6806,OTU10163,OTU6144,OTU6218,OTU4763,OTU6274,OTU10453,OTU4173,OTU5276,OTU6003,OTU6425,OTU6785,OTU7020,OTU7209,OTU10671,OTU11113,OTU4245,OTU809,OTU3585,OTU4085,OTU4279,OTU5123,OTU10514,OTU6805,OTU1696,OTU1916,OTU10851,OTU689,OTU4622,OTU4632,OTU5174,OTU6112,OTU6976,OTU7149,OTU9017,OTU6910,OTU2313,OTU2395,OTU879,OTU4857,OTU4652,OTU4900,OTU5199,OTU5226,OTU5267,OTU5426,OTU5546,OTU5822,OTU6838,OTU7261,OTU8073,OTU5283,OTU5306,OTU5406,OTU8341,OTU9480,OTU4291,OTU7179,OTU10858,OTU6398,OTU6419,OTU6842,OTU3725,OTU6010,OTU6170,OTU6958,OTU5397,OTU5514,OTU9930,OTU4251,OTU5043,OTU5451,OTU6813,OTU5483,OTU4912,OTU5354,OTU6050,OTU1728,OTU2258,OTU2812,OTU4220,OTU4639,OTU4858,OTU5216,OTU6867,OTU6927,OTU6970,OTU6980,OTU7018,OTU7240,OTU9008,OTU9688,OTU9730,OTU5238,OTU6968,OTU8116,OTU373,OTU1523,OTU3523,OTU5373,OTU5408,OTU2431,OTU4913,OTU5230,OTU10328,OTU5454,OTU4902,OTU5504,OTU4741,OTU5045,OTU5166,OTU5311,OTU5517,OTU6886,OTU6942,OTU6996,OTU4879,OTU5367,OTU5472,OTU6132,OTU6418,OTU5143,OTU5484,OTU6946,OTU7001,OTU5978,OTU6810,OTU6852,OTU11168,OTU1895,OTU6272,OTU6969,OTU1369,OTU8765,OTU4823,OTU4829,OTU5678,OTU5989,OTU6775,OTU6776,OTU4350,OTU6780,OTU2103,OTU4393,OTU3420,OTU4650,OTU2583,OTU1166,OTU5790,OTU6333,OTU7239,OTU1967,OTU4734,OTU5232,OTU5295,OTU5936,OTU5959,OTU6027,OTU4923,OTU5351,OTU6205,OTU6208,OTU6310,OTU6961,OTU4853,OTU4855,OTU5390,OTU7253,OTU4806,OTU6839,OTU6884,OTU1760,OTU4396,OTU5287,OTU11022,OTU6893,OTU6266,OTU6321,OTU6370,OTU4770,OTU5088,OTU4367,OTU508,OTU2137,OTU987,OTU3208,OTU1613,OTU1510,OTU2988,OTU3261,OTU3440,OTU6445,OTU4032,OTU5973,OTU6688,OTU5197,OTU5340,OTU5370,OTU3294,OTU4126,OTU5140,OTU5161,OTU2425,OTU6411,OTU4563,OTU5063,OTU5549,OTU8198,OTU9309,OTU3338,OTU964,OTU2872,OTU4379,OTU3456,OTU1467,OTU5631,OTU6014,OTU6091,OTU6525,OTU6577,OTU6872,OTU8576,OTU8455,OTU624,OTU1322,OTU1392,OTU1845,OTU2566,OTU4959,OTU6226,OTU6262,OTU6531,OTU7369,OTU8514,OTU1859,OTU3318,OTU6122,OTU7061,OTU10765,OTU896,OTU7281,OTU10060,OTU10420,OTU6465,OTU6695,OTU1042,OTU10387,OTU1695,OTU10353,OTU1121,OTU4470,OTU106,OTU6374,OTU4793,OTU2330,OTU5992,OTU6123,OTU1874,OTU4874,OTU7507,OTU4400,OTU5653,OTU6282,OTU7539,OTU4602,OTU3881,OTU4585,OTU7064,OTU4481,OTU6275,OTU7629,OTU6285,OTU4348,OTU4557,OTU5756,OTU6365,OTU7075,OTU7077,OTU4466,OTU8082,OTU4358,OTU4694,OTU6128,OTU1236,OTU1478,OTU1588,OTU1595,OTU9194,OTU9239,OTU1335,OTU2381,OTU3091,OTU3550,OTU3559,OTU4943,OTU4335,OTU3367,OTU6443,OTU7709,OTU3061,OTU410,OTU3870,OTU3886,OTU3904,OTU4878,OTU5755,OTU6771,OTU7201,OTU7510,OTU8621,OTU9698,OTU10303,OTU5748,OTU4494,OTU1767,OTU1802,OTU3710,OTU4724,OTU6153,OTU6792,OTU7795,OTU5680,OTU5754,OTU4210,OTU6773,OTU7543,OTU3737,OTU4192,OTU4360,OTU3997,OTU4406,OTU6437,OTU9601,OTU10358,OTU268,OTU3946,OTU5625,OTU6713,OTU8624,OTU10113,OTU3601,OTU3721,OTU5969,OTU1609,OTU6203,OTU835,OTU1823,OTU3848,OTU4207,OTU8429,OTU8497,OTU2237,OTU2985,OTU6663,OTU8011,OTU8695,OTU5436,OTU349,OTU3819,OTU3835,OTU5170,OTU5300,OTU6176,OTU6790,OTU7947,OTU8237,OTU8891,OTU4773,OTU5090,OTU5958,OTU8810,OTU10970,OTU5119,OTU5392,OTU4418,OTU8860,OTU8106,OTU4523,OTU3696,OTU4600,OTU4390,OTU4359,OTU4748,OTU4759,OTU4792,OTU7196,OTU2941,OTU2977,OTU4503,OTU4717,OTU5069,OTU8195,OTU4933,OTU8515,OTU4496,OTU5745,OTU4268,OTU5046,OTU5095,OTU5256,OTU7041,OTU6092,OTU6972,OTU3157,OTU4363,OTU5975,OTU7915,OTU8405,OTU8643,OTU8698,OTU9523,OTU9836,OTU10298,OTU4540,OTU6288,OTU4638,OTU9151,OTU7214,OTU3001,OTU3233,OTU3575,OTU5409,OTU1576,OTU823,OTU6052,OTU5877,OTU5889,OTU3637,OTU6774,OTU2862,OTU8174,OTU8661,OTU32,OTU35,OTU278,OTU453,OTU652,OTU1055,OTU3839,OTU3943,OTU5059,OTU7434,OTU7657,OTU8978,OTU9134,OTU9408,OTU10082,OTU10884,OTU542,OTU9972,OTU10236,OTU10424,OTU6564,OTU7181,OTU7313,OTU8,OTU4568,OTU1008,OTU4407,OTU4666,OTU4685,OTU6020,OTU6037,OTU6094,OTU7097,OTU7561,OTU7890,OTU7964,OTU8361,OTU8805,OTU9307,OTU9315,OTU9813,OTU10141,OTU7,OTU455,OTU643,OTU755,OTU1358,OTU2364,OTU2799,OTU2942,OTU3996,OTU6200,OTU7751,OTU9070,OTU9555,OTU9669,OTU9726,OTU9854,OTU10146,OTU10426,OTU10443,OTU10527,OTU10826,OTU7800,OTU8770,OTU8797,OTU9393,OTU9500,OTU10707,OTU10719,OTU10688,OTU10512,OTU8399,OTU9554,OTU4710,OTU4780,OTU8398,OTU7862,OTU9993,OTU7157,OTU10019,OTU3803,OTU7182,OTU9515,OTU8151,OTU8408,OTU9707,OTU10260,OTU3749,OTU7124,OTU7153,OTU8759,OTU10327,OTU3974,OTU7145,OTU1647,OTU8210,OTU7907,OTU4485,OTU1216,OTU1484,OTU1559,OTU6154,OTU7277,OTU8242,OTU8438,OTU9449,OTU9628,OTU10564,OTU10569,OTU67,OTU7194,OTU4825,OTU4828,OTU4834,OTU4846,OTU4861,OTU7035,OTU7086,OTU7651,OTU8818,OTU9870,OTU10259,OTU10283,OTU10833,OTU7095,OTU307,OTU609,OTU804,OTU1056,OTU1102,OTU1761,OTU5607,OTU5655,OTU5833,OTU7242,OTU9463,OTU9723,OTU10530,OTU10666,OTU10757,OTU5872,OTU8882,OTU9198,OTU953,OTU1114,OTU1729,OTU1755,OTU2722,OTU4249,OTU6729,OTU9581,OTU9648,OTU10592,OTU10771,OTU10889,OTU10952,OTU11045,OTU1167,OTU2625,OTU2816,OTU3879,OTU4016,OTU5681,OTU6654,OTU6985,OTU9099,OTU9561,OTU10330,OTU11068,OTU8655,OTU9705,OTU2244,OTU2221,OTU8944,OTU8613,OTU5326,OTU3394,OTU9237,OTU4229,OTU4875,OTU5301,OTU5398,OTU124,OTU640,OTU5522,OTU7130,OTU2225,OTU2089,OTU10537
2019,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2018,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0
2016,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1
2015,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0
2014,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
2012,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1
